city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
California_United_States,individual,individual,9.  Million Solar Roofs Program,"Implement the Million Solar Roofs Program goal to install 3,000 MW of new solar capacity by 2017 under existing solar programs.",,,"California has set a goal to install 3,000 megawatts (MW) of new solar capacity by 2017... Created under Senate Bill 1 (Murray, Chapter 132, Statutes of 2006), the Million Solar Roofs Program includes CPUC's California Solar Initiative and CEC's New Solar Homes Partnership",Specific capacity goal with year and named program.,solar_pv_deployment → fossil_generation_displacement,"The program sets a goal to add new solar capacity, increasing solar PV generation that displaces fossil-fueled electricity generation.",,no,Mitigation,direct
Armenia,individual,individual,S-3. Mitigation Policies and Actions,The Government of Armenia approved the Nationally Determined Contributions (2021-2030) with an unconditional target to reduce emissions by 40% below 1990 levels by 2030.,,,"On  April  22,  2021  the  Government  of Armenia  approved  Armenia's  Nationally Determined Contributions (NDC) for a tenyear  implementation  period  (2021-2030), setting  the  new  unconditional  mitigation target of 40% reduction below 1990 emissions levels, to be achieved in 2030.",Contains a quantified national mitigation target with a deadline (40% below 1990 by 2030) approved by government.,economy_wide_ghg_target → emissions_reduction_pathway,"The government approved an NDC that sets an unconditional national mitigation target, creating an economy-wide pathway to reduce greenhouse gas emissions.",,no,Mitigation,direct
Armenia,individual,individual,1.4 Energy,Armenia plans to construct about 1000 MW of solar power plants (including autonomous ones) by 2030 to support reaching solar generation targets.,,,"According  to  'The  Republic  of  Armenia Energy Sector Development Strategic Program (till 2040)"", 2021, it is planned to increase the share of solar energy generation  in  total  to  at  least  15%  or  1.8 billion  kWh  by  2030.  To  this  end,  solar power  plants  with  the  capacity  of  about 1000 MW, including autonomous ones, are planned to be constructed.",Concrete infrastructure plan with quantified capacity (~1000 MW) and timeline (by 2030).,solar_pv_deployment → fossil_generation_displacement,"The plan is to construct solar power plants to increase solar electricity generation, which displaces fossil-fueled generation and lowers power-sector emissions.",,no,Mitigation,direct
Armenia,individual,individual,1.4 Energy,Armenia plans to commission the Masrik-1 utility-scale solar PV plant (55 MW peak) by 2022 and hold tenders for additional solar PV plants totaling about 520 MW (including two 200 MW plants).,,,"It is planned by 2022 to commission Masrik-1 utility scale solar PV with a peak capacity  of  55  MW.  Further,  new  tenders will be held for the construction of another 7 solar PVs with a total installed capacity of about 520 MW, whereby the capacity of two of these plants will be 200 MW each.",Specific planned actions with clear capacities and a commissioning date plus procurement/tenders.,solar_pv_deployment → fossil_generation_displacement,"The government plans to commission and tender new utility-scale solar PV plants, increasing renewable generation and displacing fossil electricity generation.",,no,Mitigation,direct
Armenia,individual,individual,3.1 Mitigation actions and their effects,Armenia aims to reduce electricity distribution losses to 6.4% in 2027 under Electric Networks of Armenia's 2016-2027 investment program.,,,Reduction of distribution losses to 6.4% in 2027 (ENA 2016-2027 Investment program).,Quantified performance target (losses to 6.4%) with a deadline under an investment program.,electricity_distribution_loss_reduction → generation_and_grid_emissions_reduction,"An investment program to reduce electricity distribution losses lowers the amount of electricity that must be generated to deliver the same end-use consumption, reducing associated power-sector emissions.",,no,Mitigation,direct
Armenia,individual,individual,3.1 Mitigation actions and their effects,"Armenia plans to reach total small hydropower plant (SHPP) capacity of 430 MW by 2023, supported by the Hydro Energy Development Concept and 15-year Power Purchase Agreements under the Energy Law.",,,"In 2016 the GoA approved the Hydro Energy Development Concept of the RA, which envisages commissioning of new SHPPs. The Energy Law supports the development of SHPPs through the Power Purchasing Agreement for the 15- year period.

Quantitative goal: To reach the total capacity of SHPPs of 430 MWby 2023.",Clear policy support instrument (15-year PPA) and quantified capacity target with timeline.,solar_pv_deployment → fossil_generation_displacement,Armenia supports commissioning new small hydropower plants and 15-year power purchasing agreements to expand renewable electricity supply and displace fossil generation.,,no,Mitigation,direct
Armenia,individual,individual,3.1 Mitigation actions and their effects,"Under the Strategy and Action Plan, Armenia will construct medium utility-scale solar PV power plants totaling 175 MW by end-2024, including Masrik-1 (55 MW) in 2022 and additional 120 MW by end-2024.",,,"According to the Strategy and Action Plan, medium utility-scale solar power plants with total capa- city of 175 MWwill be constructed by the end of 2024. It includes: • PV 'Masrik-1', with a peak capa- city of 55 MW(about 110 GWh of annually produced electricity) in 2022; • Additional solar PVs with total capacity of 120 MWwill be cons- tructed by the end of 2024 (about 192 GWh of annually produced electricity).",Specific construction commitment with quantified capacities and deadlines tied to named Strategy/Action Plan.,solar_pv_deployment → fossil_generation_displacement,"Armenia will construct medium utility-scale solar PV power plants to generate electricity, increasing renewable supply and displacing fossil-based power generation.",,no,Mitigation,direct
Armenia,individual,individual,3.1 Mitigation actions and their effects,"Under the Strategy and Action Plan, Armenia envisages construction of two 200 MW solar PV plants (400 MW total) in 2023 and 2024, including the 200 MW 'Ayg-1' plant.",,,"According to the Strategy and Action Plan construction of 2 Solar PVs with the capacity of 200MW each is envisaged in 2023 and 2024.

Request for Qualification was announced in 2020 seeking private developers for a pro- ject to design, finance, build, own, and operate the first of considered 2 plants, which will be grid-connected 200MW solar PV power plant called 'Ayg-1'.","Planned utility-scale build-out with quantified capacities, years, and a named project with procurement step.",solar_pv_deployment → fossil_generation_displacement,Armenia plans construction of grid-connected solar PV plants to add renewable generation that displaces fossil electricity generation.,,no,Mitigation,direct
Armenia,individual,individual,3.1 Mitigation actions and their effects,"Armenia will support installation of solar PV plants up to 5 MW through tariff policy and power purchase agreements, targeting 315 MW of such PV capacity by 2030.",,,"According to the Strategy and Action Plan, the construction of solar PV power plants with an installed capacity of up to5MW (inclusively) will be supported through tariff policy and power purchase agreement.

The quantitative goal is to support the installation of the total of 315 MWof solar PV power plants with an installed capacity of up to5MW (inclusively) by 2030.",Explicit support mechanism (tariff policy and PPA) plus a quantified capacity goal with deadline.,solar_pv_deployment → fossil_generation_displacement,"The strategy supports building solar PV plants using tariff policy and power purchase agreements, increasing renewable electricity supply and displacing fossil-based generation.",,no,Mitigation,direct
Bahrain,parent_with_subs,parent,1.4.3. Energy,Implement the National Energy Efficiency Action Plan (NEEAP) launched in 2017 with 22 initiatives across sectors to reduce energy use by 6% by 2025 relative to average energy use over 2009-2013.,,standalone parent policy,"Launched in 2017, the National Energy Efficiency Action Plan lays out 22 a comprehensive set of initiatives to increase energy efficiency potential in Bahrain. The Plan identifies 22 new initiatives across all sectors to achieve a reduction in energy use of 6% by 2025 relative to average energy use over the period 2009-2013.","Named national plan with quantified target and multiple initiatives listed below (building codes, standards, district cooling, etc.).",energy_efficiency_action_plan → energy_use_reduction,"The National Energy Efficiency Action Plan sets out initiatives across sectors to increase energy efficiency, leading to reduced overall energy use.",,no,Resource Efficiency,direct
